bus,car,location,motorbike,timestamp_utc,total_vehicles,traffic_status,truck
0,2,CMT8_PhamVanHai,9,2025-07-05T09:10:05.497840,11,2,0
2,3,CMT8_PhamVanHai,4,2025-07-05T09:10:21.148383,9,2,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:10:36.703465,4,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T09:10:52.455491,2,1,0
0,2,CMT8_PhamVanHai,9,2025-07-05T09:11:08.003055,11,2,0
0,4,CMT8_PhamVanHai,3,2025-07-05T09:11:23.551707,7,2,0
0,4,CMT8_PhamVanHai,4,2025-07-05T09:11:39.153612,8,2,0
0,2,CMT8_PhamVanHai,4,2025-07-05T09:11:54.705273,6,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T09:12:10.373622,6,1,0
0,3,CMT8_PhamVanHai,7,2025-07-05T09:12:27.221821,10,2,0
0,3,CMT8_PhamVanHai,5,2025-07-05T09:12:42.861283,8,2,0
0,1,CMT8_PhamVanHai,15,2025-07-05T09:12:58.501990,16,2,0
0,1,CMT8_PhamVanHai,6,2025-07-05T09:13:14.987675,7,1,0
0,4,CMT8_PhamVanHai,7,2025-07-05T09:13:30.701805,11,2,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:13:46.257084,4,1,0
0,0,CMT8_PhamVanHai,11,2025-07-05T09:14:01.849089,11,1,0
0,2,CMT8_PhamVanHai,11,2025-07-05T09:14:17.453879,13,2,0
0,0,CMT8_PhamVanHai,8,2025-07-05T09:14:33.032837,8,1,0
0,0,CMT8_PhamVanHai,12,2025-07-05T09:14:48.675062,12,1,0
0,4,CMT8_PhamVanHai,4,2025-07-05T09:15:04.361491,8,2,0
1,0,CMT8_PhamVanHai,1,2025-07-05T09:15:20.124378,3,2,1
0,3,CMT8_PhamVanHai,6,2025-07-05T09:15:35.778003,10,2,1
0,1,CMT8_PhamVanHai,10,2025-07-05T09:15:52.313220,11,2,0
0,2,CMT8_PhamVanHai,5,2025-07-05T09:16:08.355434,7,1,0
0,2,CMT8_PhamVanHai,3,2025-07-05T09:16:24.872742,5,1,0
1,4,CMT8_PhamVanHai,5,2025-07-05T09:16:41.459366,10,2,0
0,2,CMT8_PhamVanHai,2,2025-07-05T09:16:57.581415,4,1,0
0,2,CMT8_PhamVanHai,4,2025-07-05T09:17:13.142417,6,1,0
0,2,CMT8_PhamVanHai,8,2025-07-05T09:17:28.820850,10,2,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:17:44.449116,4,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T09:18:00.087526,4,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T09:18:15.821471,5,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T09:18:31.386587,6,1,0
0,3,CMT8_PhamVanHai,4,2025-07-05T09:18:47.092014,7,1,0
0,4,CMT8_PhamVanHai,6,2025-07-05T09:19:02.649826,10,2,0
0,3,CMT8_PhamVanHai,8,2025-07-05T09:19:18.246718,11,2,0
0,2,CMT8_PhamVanHai,3,2025-07-05T09:19:34.522605,5,1,0
0,0,CMT8_PhamVanHai,11,2025-07-05T09:19:50.137822,11,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:20:05.896200,5,1,1
0,2,CMT8_PhamVanHai,5,2025-07-05T09:20:23.467255,8,2,1
0,3,CMT8_PhamVanHai,6,2025-07-05T09:20:40.035323,10,2,1
0,2,CMT8_PhamVanHai,9,2025-07-05T09:20:55.585770,12,2,1
1,5,CMT8_PhamVanHai,2,2025-07-05T09:21:11.157018,8,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T09:21:26.707580,3,1,0
0,1,CMT8_PhamVanHai,7,2025-07-05T09:21:42.285901,8,1,0
1,4,CMT8_PhamVanHai,2,2025-07-05T09:21:57.839595,7,2,0
0,3,CMT8_PhamVanHai,9,2025-07-05T09:22:13.406708,12,2,0
0,3,CMT8_PhamVanHai,6,2025-07-05T09:22:29.089357,9,2,0
0,4,CMT8_PhamVanHai,2,2025-07-05T09:22:44.787882,7,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T09:23:00.417608,2,1,0
0,3,CMT8_PhamVanHai,5,2025-07-05T09:23:16.115478,8,2,0
0,3,CMT8_PhamVanHai,3,2025-07-05T09:23:31.742016,6,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T09:23:47.304683,5,1,0
0,1,CMT8_PhamVanHai,7,2025-07-05T09:24:02.910264,8,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T09:24:19.035689,2,1,0
0,0,CMT8_PhamVanHai,9,2025-07-05T09:24:35.729277,9,1,0
0,2,CMT8_PhamVanHai,7,2025-07-05T09:24:51.301292,9,1,0
0,1,CMT8_PhamVanHai,10,2025-07-05T09:25:06.883725,11,2,0
0,3,CMT8_PhamVanHai,2,2025-07-05T09:25:22.615347,5,1,0
0,3,CMT8_PhamVanHai,4,2025-07-05T09:25:38.260500,7,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T09:25:53.831170,5,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T09:26:09.434004,1,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T09:26:24.987932,6,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T09:26:40.574772,7,1,0
0,1,CMT8_PhamVanHai,8,2025-07-05T09:26:56.148638,9,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T09:27:11.698450,7,1,0
1,2,CMT8_PhamVanHai,3,2025-07-05T09:27:27.293947,7,2,1
0,2,CMT8_PhamVanHai,4,2025-07-05T09:27:42.901039,6,1,0
0,4,CMT8_PhamVanHai,6,2025-07-05T09:27:58.489008,10,2,0
0,3,CMT8_PhamVanHai,6,2025-07-05T09:28:14.092621,9,2,0
0,4,CMT8_PhamVanHai,3,2025-07-05T09:28:29.722292,7,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T09:28:45.401715,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T09:29:01.170354,3,1,1
0,2,CMT8_PhamVanHai,1,2025-07-05T09:29:16.788447,3,1,0
0,3,CMT8_PhamVanHai,9,2025-07-05T09:29:32.345220,12,2,0
0,2,CMT8_PhamVanHai,12,2025-07-05T09:29:47.908820,14,2,0
0,1,CMT8_PhamVanHai,17,2025-07-05T09:30:03.499530,18,2,0
0,3,CMT8_PhamVanHai,13,2025-07-05T09:30:19.100574,16,2,0
0,1,CMT8_PhamVanHai,6,2025-07-05T09:30:35.420128,7,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T09:30:50.995006,5,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T09:31:06.572175,7,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T09:31:23.741584,7,1,0
1,1,CMT8_PhamVanHai,6,2025-07-05T09:31:39.356643,9,2,1
0,3,CMT8_PhamVanHai,6,2025-07-05T09:31:54.979211,10,2,1
0,3,CMT8_PhamVanHai,1,2025-07-05T09:32:10.590694,4,1,0
0,1,CMT8_PhamVanHai,11,2025-07-05T09:32:26.165084,12,2,0
0,3,CMT8_PhamVanHai,17,2025-07-05T09:32:41.796927,20,2,0
0,2,CMT8_PhamVanHai,8,2025-07-05T09:32:57.330286,10,2,0
0,0,CMT8_PhamVanHai,7,2025-07-05T09:33:12.914223,8,2,1
0,3,CMT8_PhamVanHai,11,2025-07-05T09:33:28.479000,15,2,1
0,2,CMT8_PhamVanHai,3,2025-07-05T09:33:44.214924,7,2,2
1,4,CMT8_PhamVanHai,10,2025-07-05T09:33:59.917485,16,3,1
0,2,CMT8_PhamVanHai,9,2025-07-05T09:34:15.489483,13,3,2
1,2,CMT8_PhamVanHai,8,2025-07-05T09:34:31.093892,12,3,1
0,3,CMT8_PhamVanHai,4,2025-07-05T09:34:46.659663,8,2,1
0,4,CMT8_PhamVanHai,3,2025-07-05T09:35:02.251205,7,2,0
0,5,CMT8_PhamVanHai,9,2025-07-05T09:35:17.888057,15,3,1
0,3,CMT8_PhamVanHai,6,2025-07-05T09:35:33.478252,9,2,0
0,4,CMT8_PhamVanHai,9,2025-07-05T09:35:49.165084,13,2,0
0,2,CMT8_PhamVanHai,5,2025-07-05T09:36:04.944256,7,1,0
0,2,CMT8_PhamVanHai,4,2025-07-05T09:36:20.516508,7,2,1
0,4,CMT8_PhamVanHai,4,2025-07-05T09:36:36.106964,8,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T09:36:51.912221,4,1,0
1,1,CMT8_PhamVanHai,16,2025-07-05T09:37:07.513931,18,2,0
1,0,CMT8_PhamVanHai,12,2025-07-05T09:37:23.084197,15,3,2
0,2,CMT8_PhamVanHai,16,2025-07-05T09:37:38.640706,19,3,1
0,3,CMT8_PhamVanHai,6,2025-07-05T09:37:54.873512,10,2,1
0,4,CMT8_PhamVanHai,10,2025-07-05T09:38:10.467841,14,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T09:38:26.074351,3,1,0
0,3,CMT8_PhamVanHai,12,2025-07-05T09:38:41.659483,15,2,0
0,4,CMT8_PhamVanHai,7,2025-07-05T09:38:57.380827,11,2,0
0,3,CMT8_PhamVanHai,4,2025-07-05T09:39:14.368350,7,1,0
0,3,CMT8_PhamVanHai,10,2025-07-05T09:39:29.974687,13,2,0
0,4,CMT8_PhamVanHai,3,2025-07-05T09:39:45.554129,7,2,0
0,3,CMT8_PhamVanHai,4,2025-07-05T09:40:01.133221,7,1,0
0,0,CMT8_PhamVanHai,12,2025-07-05T09:40:16.700692,12,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T09:40:32.335208,7,1,0
0,3,CMT8_PhamVanHai,9,2025-07-05T09:40:47.997624,12,2,0
0,4,CMT8_PhamVanHai,19,2025-07-05T09:41:03.699207,23,3,0
0,4,CMT8_PhamVanHai,7,2025-07-05T09:41:19.444775,12,2,1
0,2,CMT8_PhamVanHai,3,2025-07-05T09:41:35.133466,5,1,0
0,4,CMT8_PhamVanHai,11,2025-07-05T09:41:50.689854,15,2,0
1,5,CMT8_PhamVanHai,15,2025-07-05T09:42:07.444753,21,3,0
0,5,CMT8_PhamVanHai,15,2025-07-05T09:42:23.100149,20,3,0
0,3,CMT8_PhamVanHai,2,2025-07-05T09:42:38.679988,6,2,1
0,2,CMT8_PhamVanHai,10,2025-07-05T09:42:54.294879,12,2,0
0,3,CMT8_PhamVanHai,8,2025-07-05T09:43:11.628891,11,2,0
0,4,CMT8_PhamVanHai,4,2025-07-05T09:43:27.357117,8,2,0
0,2,CMT8_PhamVanHai,8,2025-07-05T09:43:43.049720,10,2,0
0,1,CMT8_PhamVanHai,8,2025-07-05T09:43:58.791753,9,1,0
0,4,CMT8_PhamVanHai,5,2025-07-05T09:44:14.495417,9,2,0
0,4,CMT8_PhamVanHai,3,2025-07-05T09:44:30.066735,7,2,0
0,2,CMT8_PhamVanHai,8,2025-07-05T09:44:45.621526,11,2,1
0,0,CMT8_PhamVanHai,9,2025-07-05T09:45:01.254364,9,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T09:45:16.901680,6,1,0
0,3,CMT8_PhamVanHai,4,2025-07-05T09:45:35.147693,7,1,0
0,3,CMT8_PhamVanHai,3,2025-07-05T09:45:51.716971,6,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T09:46:07.393600,3,1,0
0,1,CMT8_PhamVanHai,8,2025-07-05T09:46:23.361440,10,2,1
0,3,CMT8_PhamVanHai,5,2025-07-05T09:46:38.922532,8,2,0
0,2,CMT8_PhamVanHai,9,2025-07-05T09:46:54.541772,11,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T09:47:10.126430,4,1,1
0,0,CMT8_PhamVanHai,1,2025-07-05T09:47:26.486373,1,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T09:47:42.227811,5,1,0
0,4,CMT8_PhamVanHai,8,2025-07-05T09:47:57.823823,12,2,0
2,2,CMT8_PhamVanHai,1,2025-07-05T09:48:13.467664,5,2,0
0,3,CMT8_PhamVanHai,5,2025-07-05T09:48:29.074225,8,2,0
0,3,CMT8_PhamVanHai,7,2025-07-05T09:48:44.714530,10,2,0
1,0,CMT8_PhamVanHai,3,2025-07-05T09:49:00.448567,4,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:49:16.085997,4,1,0
0,2,CMT8_PhamVanHai,8,2025-07-05T09:49:31.751655,10,2,0
0,4,CMT8_PhamVanHai,8,2025-07-05T09:49:47.644319,12,2,0
0,4,CMT8_PhamVanHai,8,2025-07-05T09:50:03.300342,12,2,0
0,6,CMT8_PhamVanHai,9,2025-07-05T09:50:18.952101,15,2,0
0,4,CMT8_PhamVanHai,5,2025-07-05T09:50:35.123190,9,2,0
0,3,CMT8_PhamVanHai,5,2025-07-05T09:50:50.673143,8,2,0
0,4,CMT8_PhamVanHai,6,2025-07-05T09:51:07.432562,10,2,0
0,2,CMT8_PhamVanHai,5,2025-07-05T09:51:22.991090,8,2,1
0,2,CMT8_PhamVanHai,1,2025-07-05T09:51:38.638603,3,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T09:51:54.213473,5,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T09:52:09.864162,1,1,0
0,3,CMT8_PhamVanHai,5,2025-07-05T09:52:25.493885,8,2,0
0,2,CMT8_PhamVanHai,7,2025-07-05T09:52:41.104279,10,2,1
0,5,CMT8_PhamVanHai,5,2025-07-05T09:52:56.773156,11,2,1
0,3,CMT8_PhamVanHai,7,2025-07-05T09:53:12.341167,10,2,0
0,7,CMT8_PhamVanHai,3,2025-07-05T09:53:28.063072,10,2,0
0,3,CMT8_PhamVanHai,7,2025-07-05T09:53:45.091547,11,2,1
1,4,CMT8_PhamVanHai,1,2025-07-05T09:54:01.723959,8,3,2
0,2,CMT8_PhamVanHai,13,2025-07-05T09:54:17.343394,17,3,2
0,2,CMT8_PhamVanHai,6,2025-07-05T09:54:32.921130,9,2,1
0,2,CMT8_PhamVanHai,4,2025-07-05T09:54:48.785051,7,2,1
0,3,CMT8_PhamVanHai,4,2025-07-05T09:55:04.440583,7,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T09:55:20.075455,4,1,0
0,3,CMT8_PhamVanHai,10,2025-07-05T09:55:35.690602,14,2,1
1,2,CMT8_PhamVanHai,0,2025-07-05T09:55:51.257971,4,2,1
0,1,CMT8_PhamVanHai,11,2025-07-05T09:56:06.880070,12,2,0
0,3,CMT8_PhamVanHai,4,2025-07-05T09:56:22.975441,7,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T09:56:38.540616,6,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T09:56:54.334001,1,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T09:57:10.043543,6,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T09:57:25.598803,7,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T09:57:42.299142,3,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:57:57.848385,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T09:58:13.452264,0,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T09:58:29.013394,4,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T09:58:44.736036,7,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T09:59:00.321826,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T09:59:16.013272,0,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T09:59:31.781806,5,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T09:59:47.366569,4,1,1
0,1,CMT8_PhamVanHai,4,2025-07-05T10:00:03.449525,6,2,1
0,3,CMT8_PhamVanHai,6,2025-07-05T10:00:19.132889,10,2,1
0,3,CMT8_PhamVanHai,6,2025-07-05T10:00:34.918165,10,2,1
0,1,CMT8_PhamVanHai,3,2025-07-05T10:00:50.553468,5,1,1
0,4,CMT8_PhamVanHai,4,2025-07-05T10:01:06.440047,9,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T10:01:21.982568,5,1,0
0,3,CMT8_PhamVanHai,7,2025-07-05T10:01:38.829430,10,2,0
0,2,CMT8_PhamVanHai,5,2025-07-05T10:01:54.392310,7,1,0
0,2,CMT8_PhamVanHai,9,2025-07-05T10:02:10.130176,11,2,0
0,3,CMT8_PhamVanHai,2,2025-07-05T10:02:25.743599,5,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T10:02:41.419886,4,1,0
1,3,CMT8_PhamVanHai,2,2025-07-05T10:02:56.954904,6,2,0
0,2,CMT8_PhamVanHai,11,2025-07-05T10:03:12.548387,13,2,0
0,4,CMT8_PhamVanHai,4,2025-07-05T10:03:28.160150,8,2,0
0,3,CMT8_PhamVanHai,4,2025-07-05T10:03:43.788365,7,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T10:03:59.436855,3,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T10:04:15.086477,4,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T10:04:30.801083,5,1,0
0,2,CMT8_PhamVanHai,4,2025-07-05T10:04:46.484671,6,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T10:05:02.086754,7,1,0
0,2,CMT8_PhamVanHai,4,2025-07-05T10:05:18.138808,6,1,0
0,1,CMT8_PhamVanHai,11,2025-07-05T10:05:33.786765,12,2,0
0,3,CMT8_PhamVanHai,3,2025-07-05T10:05:49.400118,6,1,0
0,0,CMT8_PhamVanHai,11,2025-07-05T10:06:05.101130,11,1,0
0,1,CMT8_PhamVanHai,9,2025-07-05T10:06:20.695115,10,1,0
0,2,CMT8_PhamVanHai,9,2025-07-05T10:06:36.261448,11,2,0
0,2,CMT8_PhamVanHai,3,2025-07-05T10:06:51.863184,6,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T10:07:07.450548,7,2,2
0,2,CMT8_PhamVanHai,2,2025-07-05T10:07:27.077850,4,1,0
0,2,CMT8_PhamVanHai,8,2025-07-05T10:07:42.733710,11,2,1
0,1,CMT8_PhamVanHai,5,2025-07-05T10:07:58.313774,6,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T10:08:13.927093,3,1,1
1,3,CMT8_PhamVanHai,2,2025-07-05T10:08:29.512702,7,2,1
1,4,CMT8_PhamVanHai,1,2025-07-05T10:08:45.625807,6,2,0
0,5,CMT8_PhamVanHai,4,2025-07-05T10:09:01.275730,10,2,1
0,3,CMT8_PhamVanHai,5,2025-07-05T10:09:17.184000,8,2,0
0,1,CMT8_PhamVanHai,7,2025-07-05T10:09:32.894489,9,2,1
0,2,CMT8_PhamVanHai,9,2025-07-05T10:09:48.519280,13,3,2
0,3,CMT8_PhamVanHai,0,2025-07-05T10:10:04.357179,3,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T10:10:21.232853,7,2,1
0,3,CMT8_PhamVanHai,1,2025-07-05T10:10:36.872272,5,2,1
0,4,CMT8_PhamVanHai,6,2025-07-05T10:10:53.332927,12,3,2
0,4,CMT8_PhamVanHai,6,2025-07-05T10:11:08.916839,10,2,0
0,5,CMT8_PhamVanHai,3,2025-07-05T10:11:24.588118,8,2,0
0,3,CMT8_PhamVanHai,2,2025-07-05T10:11:40.183715,5,1,0
0,4,CMT8_PhamVanHai,3,2025-07-05T10:11:58.433551,7,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T10:12:13.978959,5,2,2
0,1,CMT8_PhamVanHai,9,2025-07-05T10:12:29.590834,10,1,0
0,3,CMT8_PhamVanHai,7,2025-07-05T10:12:45.319901,10,2,0
0,2,CMT8_PhamVanHai,4,2025-07-05T10:13:01.070887,6,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T10:13:16.635940,4,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T10:13:32.227252,5,2,1
0,2,CMT8_PhamVanHai,10,2025-07-05T10:13:47.785195,13,2,1
0,5,CMT8_PhamVanHai,9,2025-07-05T10:14:03.388910,15,3,1
0,5,CMT8_PhamVanHai,10,2025-07-05T10:14:18.956130,16,3,1
0,3,CMT8_PhamVanHai,9,2025-07-05T10:14:34.742961,12,2,0
0,3,CMT8_PhamVanHai,6,2025-07-05T10:14:50.780147,9,2,0
1,0,CMT8_PhamVanHai,4,2025-07-05T10:15:06.385318,6,2,1
0,1,CMT8_PhamVanHai,11,2025-07-05T10:15:23.136073,12,2,0
0,4,CMT8_PhamVanHai,6,2025-07-05T10:15:38.763196,10,2,0
0,1,CMT8_PhamVanHai,3,2025-07-05T10:15:54.300101,4,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T10:16:10.907613,4,1,0
0,5,CMT8_PhamVanHai,7,2025-07-05T10:16:27.174777,12,2,0
0,4,CMT8_PhamVanHai,1,2025-07-05T10:16:42.774121,5,1,0
0,4,CMT8_PhamVanHai,11,2025-07-05T10:16:58.357940,15,2,0
0,7,CMT8_PhamVanHai,11,2025-07-05T10:17:13.961800,18,3,0
0,3,CMT8_PhamVanHai,11,2025-07-05T10:17:29.542242,14,2,0
0,4,CMT8_PhamVanHai,8,2025-07-05T10:17:45.193113,12,2,0
0,3,CMT8_PhamVanHai,3,2025-07-05T10:18:00.864113,6,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T10:18:17.693312,5,1,0
0,2,CMT8_PhamVanHai,15,2025-07-05T10:18:33.283082,17,2,0
0,2,CMT8_PhamVanHai,12,2025-07-05T10:18:48.839952,14,2,0
0,3,CMT8_PhamVanHai,9,2025-07-05T10:19:04.450199,12,2,0
1,0,CMT8_PhamVanHai,3,2025-07-05T10:19:20.116877,4,1,0
0,0,CMT8_PhamVanHai,10,2025-07-05T10:19:35.847795,10,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T10:19:51.399962,7,2,1
0,4,CMT8_PhamVanHai,12,2025-07-05T10:20:07.160718,17,3,1
0,3,CMT8_PhamVanHai,4,2025-07-05T10:20:22.829741,8,2,1
0,3,CMT8_PhamVanHai,1,2025-07-05T10:20:38.777882,4,1,0
1,3,CMT8_PhamVanHai,2,2025-07-05T10:20:54.364731,7,2,1
0,4,CMT8_PhamVanHai,3,2025-07-05T10:21:12.432900,8,2,1
0,4,CMT8_PhamVanHai,6,2025-07-05T10:21:28.014641,10,2,0
0,4,CMT8_PhamVanHai,6,2025-07-05T10:21:43.573549,10,2,0
0,5,CMT8_PhamVanHai,7,2025-07-05T10:21:59.164339,13,3,1
0,3,CMT8_PhamVanHai,4,2025-07-05T10:22:14.750371,8,2,1
0,3,CMT8_PhamVanHai,8,2025-07-05T10:22:30.364258,11,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T10:22:45.996210,4,1,0
0,5,CMT8_PhamVanHai,11,2025-07-05T10:23:01.614269,16,2,0
1,5,CMT8_PhamVanHai,9,2025-07-05T10:23:17.260330,15,3,0
0,5,CMT8_PhamVanHai,9,2025-07-05T10:23:32.829383,14,2,0
0,1,CMT8_PhamVanHai,16,2025-07-05T10:23:48.386509,17,2,0
0,4,CMT8_PhamVanHai,11,2025-07-05T10:24:04.060129,15,2,0
0,5,CMT8_PhamVanHai,8,2025-07-05T10:24:19.634153,13,2,0
0,3,CMT8_PhamVanHai,2,2025-07-05T10:24:35.303882,5,1,0
0,4,CMT8_PhamVanHai,14,2025-07-05T10:24:51.878494,18,2,0
0,3,CMT8_PhamVanHai,15,2025-07-05T10:25:07.495887,18,2,0
0,1,CMT8_PhamVanHai,14,2025-07-05T10:25:23.284466,15,2,0
0,5,CMT8_PhamVanHai,11,2025-07-05T10:25:38.908428,16,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T10:25:54.588481,4,1,0
0,3,CMT8_PhamVanHai,17,2025-07-05T10:26:10.238454,21,3,1
0,1,CMT8_PhamVanHai,6,2025-07-05T10:26:26.995940,7,1,0
0,2,CMT8_PhamVanHai,9,2025-07-05T10:26:42.550075,11,2,0
0,2,CMT8_PhamVanHai,9,2025-07-05T10:26:59.030393,11,2,0
0,6,CMT8_PhamVanHai,7,2025-07-05T10:27:14.718945,13,2,0
0,1,CMT8_PhamVanHai,3,2025-07-05T10:27:31.319116,4,1,0
0,1,CMT8_PhamVanHai,15,2025-07-05T10:27:46.873656,16,2,0
0,2,CMT8_PhamVanHai,8,2025-07-05T10:28:02.565367,11,2,1
0,1,CMT8_PhamVanHai,11,2025-07-05T10:28:18.121500,12,2,0
0,3,CMT8_PhamVanHai,13,2025-07-05T10:28:33.812166,16,2,0
0,2,CMT8_PhamVanHai,8,2025-07-05T10:28:49.360790,10,2,0
0,1,CMT8_PhamVanHai,8,2025-07-05T10:29:04.957705,9,1,0
0,2,CMT8_PhamVanHai,17,2025-07-05T10:29:20.515937,20,3,1
0,3,CMT8_PhamVanHai,21,2025-07-05T10:29:36.090093,25,3,1
1,6,CMT8_PhamVanHai,16,2025-07-05T10:29:51.857365,23,3,0
0,2,CMT8_PhamVanHai,2,2025-07-05T10:30:07.543364,5,2,1
0,4,CMT8_PhamVanHai,7,2025-07-05T10:30:23.260240,11,2,0
0,3,CMT8_PhamVanHai,13,2025-07-05T10:30:38.967446,16,2,0
0,4,CMT8_PhamVanHai,14,2025-07-05T10:30:54.571344,18,2,0
0,3,CMT8_PhamVanHai,8,2025-07-05T10:31:10.247633,12,2,1
0,4,CMT8_PhamVanHai,11,2025-07-05T10:31:26.329362,15,2,0
0,4,CMT8_PhamVanHai,3,2025-07-05T10:31:42.383702,8,2,1
0,4,CMT8_PhamVanHai,1,2025-07-05T10:31:58.872669,5,1,0
0,3,CMT8_PhamVanHai,7,2025-07-05T10:32:14.736662,10,2,0
0,4,CMT8_PhamVanHai,8,2025-07-05T10:32:30.476297,12,2,0
0,4,CMT8_PhamVanHai,15,2025-07-05T10:32:46.127518,19,3,0
0,3,CMT8_PhamVanHai,8,2025-07-05T10:33:01.747273,11,2,0
0,3,CMT8_PhamVanHai,8,2025-07-05T10:33:17.372739,11,2,0
0,0,CMT8_PhamVanHai,1,2025-07-05T10:33:32.932466,1,1,0
0,1,CMT8_PhamVanHai,10,2025-07-05T10:33:48.563112,11,2,0
1,1,CMT8_PhamVanHai,10,2025-07-05T10:34:04.132130,12,2,0
0,1,CMT8_PhamVanHai,8,2025-07-05T10:34:19.728946,9,1,0
0,1,CMT8_PhamVanHai,7,2025-07-05T10:34:35.308269,8,1,0
0,2,CMT8_PhamVanHai,12,2025-07-05T10:34:50.981108,14,2,0
0,4,CMT8_PhamVanHai,8,2025-07-05T10:35:06.750357,12,2,0
0,1,CMT8_PhamVanHai,11,2025-07-05T10:35:22.415065,12,2,0
1,2,CMT8_PhamVanHai,16,2025-07-05T10:35:38.394754,19,3,0
0,2,CMT8_PhamVanHai,16,2025-07-05T10:35:54.061845,18,2,0
0,2,CMT8_PhamVanHai,13,2025-07-05T10:36:09.679963,17,3,2
0,3,CMT8_PhamVanHai,6,2025-07-05T10:36:25.288487,9,2,0
0,0,CMT8_PhamVanHai,3,2025-07-05T10:36:40.872285,3,1,0
0,2,CMT8_PhamVanHai,13,2025-07-05T10:36:56.486928,16,2,1
0,2,CMT8_PhamVanHai,9,2025-07-05T10:37:12.073324,11,2,0
0,0,CMT8_PhamVanHai,13,2025-07-05T10:37:27.619599,13,2,0
0,3,CMT8_PhamVanHai,12,2025-07-05T10:37:44.389762,15,2,0
0,4,CMT8_PhamVanHai,9,2025-07-05T10:38:00.023217,13,2,0
0,2,CMT8_PhamVanHai,11,2025-07-05T10:38:15.589954,14,2,1
0,2,CMT8_PhamVanHai,15,2025-07-05T10:38:31.129549,17,2,0
0,4,CMT8_PhamVanHai,4,2025-07-05T10:38:46.692263,8,2,0
0,3,CMT8_PhamVanHai,17,2025-07-05T10:39:02.419235,20,2,0
0,3,CMT8_PhamVanHai,15,2025-07-05T10:39:17.962617,18,2,0
